COORD|学则路|524.000000|520.000000
COORD|世茂新城|364.000000|520.000000
COORD|岗子村|454.000000|510.000000
COORD|风水路|504.000000|450.000000
COORD|九龙湖|454.000000|370.000000
COORD|天保路|374.000000|370.000000
COORD|团山|444.000000|310.000000
COORD|蒋王庙|464.000000|510.000000
COORD|长阳花园|364.000000|490.000000
COORD|江心洲|344.000000|440.000000
COORD|上海路|404.000000|490.000000
COORD|软件大道|434.000000|430.000000
COORD|柳洲东路|384.000000|550.000000
COORD|小市|414.000000|550.000000
COORD|春江路|414.000000|410.000000
COORD|天河路|374.000000|390.000000
COORD|新梗街|374.000000|380.000000
COORD|龙华路|314.000000|430.000000
COORD|马牧东路|494.000000|350.000000
COORD|王家湾|474.000000|510.000000
COORD|龙池|434.000000|580.000000
COORD|绿博园|354.000000|440.000000
COORD|龙江|384.000000|510.000000
COORD|檀安湖|504.000000|430.000000
COORD|商业学校|374.000000|490.000000
COORD|万家楼|504.000000|480.000000
COORD|翔宇路北|434.000000|360.000000
